date,latitude,longitude,temperature,humidity,wind_speed,solar_radiation,heatwave,temperature_previous_day,temperature_3day_avg,temperature_7day_avg
2024-02-22,26.474849968435947,80.17324486953837,31.58,45.02,9.05,702.56,0,39.6,36.64666666666667,36.35285714285714
2024-02-22,27.296937885130863,80.96829047167412,41.9,43.34,3.67,695.93,1,31.58,37.693333333333335,37.67285714285714
2024-02-23,26.9683082183856,80.57878822676119,42.4,46.49,6.43,623.24,1,41.9,38.62666666666667,37.72571428571428
2024-02-23,26.30618443189438,80.86957012929868,36.9,74.76,6.24,639.8,0,42.4,40.4,36.91428571428571
2024-02-24,27.13626138030876,80.6520077480089,31.34,56.79,7.86,468.21,0,36.9,36.88,37.497142857142855
2024-02-24,26.42754242324997,80.69904434780523,47.74,47.26,6.31,751.12,1,31.34,38.660000000000004,38.779999999999994
2024-02-25,26.473640662432768,80.50039550700501,40.28,43.48,7.21,740.12,1,47.74,39.78666666666667,38.87714285714286
2024-02-26,27.43673755952287,81.29223544239018,45.43,49.95,4.09,704.46,1,40.28,44.48333333333334,40.855714285714285
2024-02-27,26.519072592020045,80.21302357035589,44.49,40.42,4.66,659.54,1,45.43,43.400000000000006,41.22571428571429
2024-02-28,26.446327321291417,81.35375662016092,43.06,36.69,2.54,803.9,1,44.49,44.326666666666675,41.32
2024-02-29,27.248060089827657,81.435222289042,46.02,54.23,4.41,852.43,1,43.06,44.52333333333334,42.62285714285714
2024-03-01,26.96849350670007,80.84423679455608,43.24,54.3,6.49,681.32,1,46.02,44.106666666666676,44.32285714285715
2024-03-02,26.521726048212265,80.03890201926045,43.28,39.96,4.3,671.03,1,43.24,44.18000000000001,43.68571428571429
2024-03-03,26.92581874139162,80.82354130331146,42.39,56.95,5.96,759.3,1,43.28,42.970000000000006,43.98714285714285
2024-03-04,26.490986560725904,80.92753554354891,44.95,41.68,4.71,691.36,1,42.39,43.54,43.91857142857143
2024-03-05,27.235287489447916,80.59629062302488,44.69,50.53,5.49,708.85,1,44.95,44.01000000000001,43.947142857142865
2024-03-06,27.2214798377056,80.76967356216711,41.25,56.2,3.28,779.17,1,44.69,43.63,43.688571428571436
2024-03-07,27.03620216958768,81.48556831960218,39.86,47.66,5.13,567.25,1,41.25,41.93333333333334,42.808571428571426
2024-03-08,26.976581371436456,81.18272450680561,42.09,52.55,0.51,825.46,1,39.86,41.06666666666667,42.644285714285715
2024-03-09,27.466415843703583,80.62640255996767,40.9,42.84,4.72,725.81,1,42.09,40.95000000000001,42.30428571428571
2024-03-10,26.84989021458588,80.3908402906416,42.37,46.04,2.55,687.08,1,40.9,41.78666666666667,42.30142857142857
2024-03-11,26.436344056102723,80.83554393883658,44.97,45.94,6.81,712.86,1,42.37,42.74666666666667,42.30428571428571
2024-03-12,27.007315869491308,80.87529012722734,41.59,40.53,6.17,716.99,1,44.97,42.97666666666667,41.861428571428576
2024-03-13,27.58011646733799,81.12366971557717,42.41,46.23,5.7,581.5,1,41.59,42.99000000000001,42.027142857142856
2024-03-14,26.494834177384952,80.76263915060132,42.62,32.51,7.28,839.6,1,42.41,42.20666666666667,42.42142857142857
2024-03-15,26.723488031657105,81.12902485137666,44.2,43.09,3.58,723.31,1,42.62,43.076666666666675,42.722857142857144
2024-03-16,26.99575611333551,81.62730391402108,38.01,45.15,7.62,755.44,1,44.2,41.61000000000001,42.31
2024-03-17,26.83113330284799,81.23542535785549,41.29,45.44,6.4,796.12,1,38.01,41.166666666666664,42.15571428571429
2024-03-18,26.50619374686794,80.93316902243423,42.92,45.59,4.65,638.31,1,41.29,40.74000000000001,41.86285714285714
2024-03-19,27.242650249680665,80.88589733513135,44.9,47.38,6.7,757.88,1,42.92,43.03666666666667,42.33571428571429
2024-03-20,27.662014252706044,80.82516440303705,41.52,52.79,3.34,698.59,1,44.9,43.113333333333344,42.208571428571425
2024-03-21,26.918646010658367,81.36322431935825,38.75,56.75,3.76,787.74,1,41.52,41.723333333333336,41.65571428571429
2024-03-22,26.5335760985924,80.73044029391704,43.74,41.5,4.09,549.82,1,38.75,41.33666666666667,41.589999999999996
2024-03-23,26.307863816231286,80.96582794815,41.23,35.97,4.21,712.07,1,43.74,41.24,42.050000000000004
2024-03-24,26.94029159342741,80.96791926565838,40.12,37.58,3.42,671.77,1,41.23,41.696666666666665,41.88285714285714
2024-03-25,27.236357070160693,80.77437553251596,41.25,43.13,6.83,754.58,1,40.12,40.86666666666667,41.644285714285715
2024-03-26,27.016308711273386,80.46963705824056,42.13,44.48,4.61,757.6,1,41.25,41.166666666666664,41.24857142857143
2024-03-27,26.8491586556784,81.06304107626619,41.29,40.3,5.53,663.39,1,42.13,41.55666666666667,41.215714285714284
2024-03-28,26.643754921873743,80.92864860985061,38.09,35.04,4.14,663.03,1,41.29,40.50333333333334,41.121428571428574
2024-03-29,26.46774272854867,81.1250841643028,44.29,43.44,2.27,711.15,1,38.09,41.223333333333336,41.199999999999996
2024-03-30,27.14216296421371,80.7632398927463,45.05,49.81,5.41,648.27,1,44.29,42.47666666666667,41.74571428571429
2024-03-31,27.16982006748496,81.37728745458458,43.8,53.95,2.13,787.36,1,45.05,44.38,42.271428571428565
2024-04-01,26.308994574658247,80.64312917657585,40.22,42.43,4.9,690.46,1,43.8,43.02333333333334,42.12428571428571
2024-04-02,27.40644364236324,81.54921409940627,42.1,43.87,2.95,487.44,1,40.22,42.04,42.120000000000005
2024-04-03,27.050924927312906,80.3383272215601,42.49,38.73,7.98,690.01,1,42.1,41.603333333333346,42.29142857142857
2024-04-04,27.33985812580103,81.10216952259492,43.7,47.69,6.37,636.92,1,42.49,42.76333333333334,43.09285714285715
2024-04-05,26.38025528803021,81.11640073888432,43.84,39.52,5.16,589.5,1,43.7,43.34333333333334,43.028571428571425
2024-04-06,26.3719615456046,80.67155502622069,41.03,53.73,6.9,621.01,1,43.84,42.856666666666676,42.45428571428572
2024-04-07,26.79786074158145,81.09853787825136,42.66,30.14,3.73,728.75,1,41.03,42.51000000000001,42.291428571428575
2024-04-08,27.02597454941332,81.39783153441606,43.41,44.4,5.82,826.29,1,42.66,42.366666666666674,42.74714285714286
2024-04-09,27.47872628802444,80.17411340622608,45.41,51.01,5.3,745.05,1,43.41,43.826666666666675,43.21999999999999
2024-04-10,27.097127619835295,81.1259606826218,43.91,49.84,5.4,671.48,1,45.41,44.24333333333334,43.42285714285715
2024-04-11,26.76506155311579,80.07735521288447,44.08,74.93,6.91,756.47,1,43.91,44.46666666666667,43.47714285714285
2024-04-12,26.49077077731694,80.61201731876687,42.67,51.5,6.1,683.27,1,44.08,43.55333333333334,43.31
2024-04-13,27.280500200451705,81.52020822771533,45.32,37.96,5.43,664.43,1,42.67,44.02333333333334,43.92285714285714
2024-04-14,26.51235310098725,80.74637628831279,43.32,47.05,2.52,627.65,1,45.32,43.77,44.01714285714286
2024-04-15,27.419963994170317,80.53914201245686,40.78,30.24,3.56,579.85,1,43.32,43.14000000000001,43.64142857142856
2024-04-16,26.750465372637724,80.88072179485536,45.31,47.19,4.82,688.81,1,40.78,43.13666666666668,43.62714285714286
2024-04-17,27.40670372541625,81.67376721835724,43.9,39.67,5.14,732.64,1,45.31,43.330000000000005,43.62571428571429
2024-04-18,27.08762595152075,80.3089112134779,41.61,57.15,3.3,712.27,1,43.9,43.606666666666676,43.27285714285714
2024-04-19,26.802051578695146,80.58204153092623,41.54,42.5,8.62,686.72,1,41.61,42.35,43.11142857142857
2024-04-20,26.66821126986086,81.47410108911288,43.09,46.83,7.27,644.34,1,41.54,42.080000000000005,42.792857142857144
2024-04-21,26.730682242928875,81.60019582023821,43.43,41.64,5.9,768.66,1,43.09,42.68666666666667,42.808571428571426
2024-04-22,26.99991084233133,80.9137990714984,42.89,65.39,5.11,614.63,1,43.43,43.13666666666668,43.11000000000001
2024-04-23,26.8770047736762,80.51633155411568,43.12,44.79,4.68,782.08,1,42.89,43.146666666666675,42.797142857142866
2024-04-24,26.642166007175955,81.68354522563321,45.9,66.33,3.57,639.82,1,43.12,43.970000000000006,43.082857142857144
2024-04-25,26.79202900638883,81.50805483711223,44.64,56.14,5.12,659.81,1,45.9,44.55333333333334,43.51571428571429
2024-04-26,26.877501960401705,81.18763144571679,42.88,52.82,5.39,602.66,1,44.64,44.473333333333336,43.707142857142856
2024-04-27,26.104943066954817,80.6656591778719,44.38,51.69,3.14,679.89,1,42.88,43.966666666666676,43.89142857142857
2024-04-28,27.01035884017605,80.93283973070669,40.43,51.94,5.5,798.02,1,44.38,42.56333333333334,43.462857142857146
2024-04-29,26.50709757134912,80.8938739716343,43.3,28.72,4.77,761.25,1,40.43,42.70333333333334,43.521428571428565
2024-04-30,26.44633365887799,81.06579795661546,46.12,45.21,2.14,798.27,1,43.3,43.28333333333334,43.949999999999996
2024-05-01,26.25942947851125,81.45785050334597,42.06,56.45,3.71,761.77,1,46.12,43.826666666666675,43.401428571428575
2024-05-02,26.22213762574624,81.2577959643981,40.8,47.51,4.38,631.71,1,42.06,42.99333333333334,42.85285714285715
2024-05-03,26.3755933739107,80.57291837305534,41.2,33.95,7.83,693.54,1,40.8,41.35333333333334,42.612857142857145
2024-05-04,26.60184266482933,81.43177375750685,40.32,47.48,5.83,657.58,1,41.2,40.77333333333334,42.03285714285715
2024-05-05,27.5336406981343,81.05959624900461,40.93,65.04,3.0,826.45,1,40.32,40.81666666666667,42.104285714285716
2024-05-06,26.66594211343668,81.19047302855063,41.76,60.47,5.73,624.26,1,40.93,41.00333333333334,41.88428571428572
2024-05-07,26.912212537193813,81.46328930074752,39.69,47.38,2.68,791.5,1,41.76,40.793333333333344,40.965714285714284
2024-05-08,26.990168485277216,80.56094691267026,42.53,57.51,6.62,791.44,1,39.69,41.326666666666675,41.03285714285715
2024-05-09,26.895872815175547,80.93746104745274,44.3,44.33,4.29,866.37,1,42.53,42.17333333333334,41.53285714285714
2024-05-10,26.822894788745906,80.76399090702428,40.68,30.96,4.86,687.23,1,44.3,42.50333333333334,41.458571428571425
2024-05-11,26.431647182740267,80.4012492011221,45.54,38.76,6.99,776.99,1,40.68,43.50666666666667,42.20428571428572
2024-05-12,27.357824641897725,81.07134849216172,43.52,63.63,3.07,902.53,1,45.54,43.24666666666667,42.574285714285715
2024-05-13,27.48251882527326,81.82904479305455,44.56,45.26,2.9,670.59,1,43.52,44.54,42.97428571428571
2024-05-14,26.26106945705706,80.305972789423,41.18,45.57,4.12,597.2,1,44.56,43.08666666666667,43.18714285714286
2024-05-15,26.49158999318977,80.93870178613268,44.21,45.0,6.56,569.6,1,41.18,43.31666666666667,43.42714285714286
2024-05-16,26.75206638016805,81.17419002727617,40.32,67.04,2.72,777.02,1,44.21,41.903333333333336,42.85857142857144
2024-05-17,26.512411771781437,80.99307737057967,44.28,64.26,0.75,569.35,1,40.32,42.93666666666667,43.37285714285714
2024-05-18,27.027087943709557,80.9104051816195,42.84,70.19,4.32,690.21,1,44.28,42.48000000000001,42.987142857142864
2024-05-19,26.595104729157686,80.49527427279396,43.61,46.41,5.83,754.99,1,42.84,43.576666666666675,43.0
2024-05-20,27.607769623732317,81.03147536002906,40.15,50.96,6.8,734.81,1,43.61,42.20000000000001,42.370000000000005
2024-05-21,27.26669200802026,80.68513260804443,40.71,32.83,4.31,754.04,1,40.15,41.49000000000001,42.30285714285714
2024-05-22,26.92440091072128,80.18352740325751,43.69,62.77,4.38,737.78,1,40.71,41.51666666666667,42.228571428571435
2024-05-23,27.20944519216191,81.3681072771798,40.6,36.32,6.73,822.31,1,43.69,41.66666666666667,42.26857142857143
2024-05-24,27.23706514852506,81.28543503694472,43.43,50.17,2.2,643.81,1,40.6,42.573333333333345,42.14714285714286
2024-05-25,26.652618379179614,80.96808134189789,39.77,37.03,4.42,665.84,1,43.43,41.26666666666667,41.70857142857143
2024-05-26,26.564323964410317,81.030176140872,44.2,42.11,5.29,658.19,1,39.77,42.466666666666676,41.792857142857144
2024-05-27,26.877350072039377,81.32601130445045,40.03,39.63,5.67,786.42,1,44.2,41.33333333333334,41.77571428571429
2024-05-28,27.151572643574283,81.02851887987234,43.6,41.92,4.24,792.03,1,40.03,42.61000000000001,42.18857142857143
2024-05-29,26.898671139528695,81.26640614416647,43.75,42.61,5.05,756.1,1,43.6,42.46000000000001,42.19714285714286
2024-05-30,26.298051231233156,80.84588122969416,41.11,42.52,1.27,814.68,1,43.75,42.82,42.269999999999996
2024-05-31,26.569011444617207,81.40919430850089,43.66,56.33,4.01,625.76,1,41.11,42.84,42.30285714285714
2024-06-01,26.82410949774197,81.06227500407644,43.02,36.95,5.68,853.38,1,43.66,42.59666666666667,42.76714285714286
2024-06-02,26.82351703848596,81.01791818026206,41.42,50.21,3.53,841.86,1,43.02,42.70000000000001,42.37
2024-06-03,27.540389761876437,80.50547861895079,40.48,60.18,5.09,778.85,1,41.42,41.64000000000001,42.434285714285714
2024-06-04,26.36490422016035,81.0504345490056,38.57,42.87,5.67,862.54,1,40.48,40.15666666666667,41.715714285714284
2024-06-05,27.02695623464256,80.65881577887694,43.2,40.82,4.49,587.47,1,38.57,40.75000000000001,41.637142857142855
2024-06-06,27.371189587914905,80.72660104571503,39.37,45.69,5.26,678.04,1,43.2,40.38,41.38857142857143
2024-06-07,27.64500741089798,80.66461853008936,42.69,59.8,3.56,661.18,1,39.37,41.75333333333334,41.25
2024-06-08,26.708460901885616,80.57681777383527,41.97,49.94,4.69,777.72,1,42.69,41.343333333333334,41.1
2024-06-09,27.02200030845207,81.69366999105594,43.86,42.69,5.92,635.99,1,41.97,42.84,41.44857142857143
2024-06-10,27.04941612501953,81.41596867169595,41.9,52.84,5.24,780.6,1,43.86,42.57666666666667,41.651428571428575
2024-06-11,26.91841860604365,81.62212862575049,41.84,36.98,4.12,829.64,1,41.9,42.53333333333334,42.11857142857143
2024-06-12,26.815404179566244,80.52198674315555,43.96,54.81,5.34,775.62,1,41.84,42.56666666666667,42.22714285714286
2024-06-13,27.00259138632502,80.97493881246882,43.17,52.09,6.07,742.7,1,43.96,42.99000000000001,42.769999999999996
2024-06-14,25.963713870173112,80.49727233117856,43.13,44.92,1.93,640.97,1,43.17,43.42000000000001,42.83285714285715
2024-06-15,27.088724321521923,80.70650679298103,43.44,39.61,6.74,652.25,1,43.13,43.24666666666667,43.04285714285714
2024-06-16,26.89416226628169,80.6286555558042,39.43,39.13,4.5,819.97,1,43.44,42.00000000000001,42.410000000000004
2024-06-17,26.772133786127608,81.38385440225456,44.01,53.35,5.64,782.35,1,39.43,42.29333333333334,42.71142857142858
2024-06-18,27.566401768501848,80.81131961266439,43.72,60.29,6.8,716.88,1,44.01,42.38666666666667,42.980000000000004
2024-06-19,26.61377309342331,81.32393276679291,40.47,41.63,2.94,686.57,1,43.72,42.73333333333334,42.48142857142857
2024-06-20,26.70892340382724,81.16144231135598,42.01,52.58,3.94,557.94,1,40.47,42.06666666666667,42.315714285714286
2024-06-21,27.54704365577166,81.75627356323668,42.42,27.13,4.57,634.33,1,42.01,41.63333333333333,42.214285714285715
2024-06-22,26.55877854330255,80.4321945219011,42.23,42.15,3.82,872.91,1,42.42,42.220000000000006,42.04142857142857
2024-06-23,26.65745965097221,81.39073163392538,43.17,47.69,7.6,617.56,1,42.23,42.60666666666667,42.575714285714284
2024-06-24,26.79854110179921,81.35125430464026,45.36,38.9,3.71,735.16,1,43.17,43.586666666666666,42.76857142857143
2024-06-25,27.144257068745343,80.60931740669054,44.66,38.63,4.17,800.6,1,45.36,44.39666666666667,42.902857142857144
2024-06-26,26.92273087757366,81.30249666776561,39.88,41.32,5.31,619.61,1,44.66,43.300000000000004,42.81857142857143
2024-06-27,26.39758112849671,81.06765073705918,43.74,50.92,3.2,734.78,1,39.88,42.76000000000001,43.065714285714286
2024-06-28,26.66374100290549,80.8703833090163,45.16,46.13,4.41,795.03,1,43.74,42.92666666666668,43.45714285714286
